,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
7211228,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7211228,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211228,,,,0.21854069828987122,,,,,,,,,,,,,,,-86.0,0.7884498238563538,-2.073718786239624,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7211228,,0.0,-0.2199999988079071,,,,,,,-0.0008510120096616447,,,,0.006354814860969782,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2916264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7211233,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7211233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-27,0,6,,,46,0,-1013,-40,0
7211235,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211235,,,,,,,32767.0,14641.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211328,,,,,,,,,,,,,,,,,,,,,,0.013745947740972042,-8.915737271308899e-05,,,,,,,,,,,-0.03618711978197098,0.0008913688361644745,,,,,,,,,,,,,,,,-1.5145268440246582,0.0005134977400302887,,,,,
7211328,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211328,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7211328,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211328,,,,0.21876004338264465,,,,,,,,,,,,,,,-86.0,0.7873690724372864,-2.073153018951416,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7211328,,0.0,-0.20999999344348907,,,,,,,-0.0006550152902491391,,,,0.0055951084941625595,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2916364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7211331,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7211333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,-28,0,4,,,50,0,-1019,-37,0
7211334,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211334,,,,,,,32767.0,14640.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211428,,,,,,,,,,,,,,,,,,,,,,0.013716042041778564,0.0001544402912259102,,,,,,,,,,,-0.03618711233139038,-0.00023435428738594055,,,,,,,,,,,,,,,,-1.5144480466842651,0.00037155114114284515,,,,,
7211428,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211428,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7211428,4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211428,,,,0.2189934104681015,,,,,,,,,,,,,,,-86.0,0.7858644127845764,-2.073371171951294,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7211428,,0.0,-0.20999999344348907,,,,,,,-0.0007788341608829796,,,,0.0065074460580945015,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2916466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7211434,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7211435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-26,0,10,,,48,0,-1022,-36,0
7211435,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.7999267578125,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211435,,,,,,,32767.0,14635.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211528,,,,,,,,,,,,,,,,,,,,,,0.013726242817938328,0.00022860337048768997,,,,,,,,,,,-0.036187443882226944,-0.00023437663912773132,,,,,,,,,,,,,,,,-1.5144007205963135,-0.00015594158321619034,,,,,
7211528,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211528,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7211528,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211528,,,,0.21915650367736816,,,,,,,,,,,,,,,-86.0,0.7864497303962708,-2.0733840465545654,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7211528,,0.0,-0.20999999344348907,,,,,,,-0.0008928060415200889,,,,0.0074026919901371,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2916564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7211531,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7211533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-25,0,8,,,49,0,-1022,-42,0
7211533,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211533,,,,,,,32767.0,14643.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211628,,,,,,,,,,,,,,,,,,,,,,0.013747830875217915,8.445745334029198e-05,,,,,,,,,,,-0.03620140254497528,-0.0004793219268321991,,,,,,,,,,,,,,,,-1.5143378973007202,6.916280835866928e-05,,,,,
7211628,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211628,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7211628,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211628,,,,0.21921473741531372,,,,,,,,,,,,,,,-86.0,0.7876225113868713,-2.074155330657959,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7211628,,0.0,-0.20999999344348907,,,,,,,-0.001240643672645092,,,,0.00850638747215271,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2916664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7211633,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7211634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-26,0,14,,,49,0,-1023,-39,0
7211635,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.5,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211635,,,,,,,32767.0,14645.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211728,,,,,,,,,,,,,,,,,,,,,,0.013729330152273178,0.0002063359133899212,,,,,,,,,,,-0.03621380031108856,0.0003818608820438385,,,,,,,,,,,,,,,,-1.5142943859100342,-0.00010736752301454544,,,,,
7211728,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211728,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7211728,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211728,,,,0.21901780366897583,,,,,,,,,,,,,,,-86.0,0.7865362167358398,-2.0748960971832275,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7211728,,0.0,-0.2199999988079071,,,,,,,-0.0012833516811951995,,,,0.009471915662288666,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2916764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7211731,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7211731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-28,0,10,,,46,0,-1019,-35,0
7211733,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.2999267578125,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211733,,,,,,,32767.0,14641.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211828,,,,,,,,,,,,,,,,,,,,,,0.013716992922127247,0.0007009501568973064,,,,,,,,,,,-0.03622560203075409,-0.0007612183690071106,,,,,,,,,,,,,,,,-1.5142573118209839,-1.4156103134155273e-05,,,,,
7211828,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211828,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7211828,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211828,,,,0.2188081294298172,,,,,,,,,,,,,,,-86.0,0.7859498262405396,-2.075697660446167,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7211828,,0.0,-0.20999999344348907,,,,,,,-0.0003723946865648031,,,,0.009518466889858246,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2916864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7211833,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7211833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,-27,0,5,,,43,0,-1017,-38,0
7211835,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211835,,,,,,,32767.0,14654.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211928,,,,,,,,,,,,,,,,,,,,,,0.013687890022993088,-0.00018698303028941154,,,,,,,,,,,-0.03620688244700432,0.0005331635475158691,,,,,,,,,,,,,,,,-1.5141887664794922,0.00041560176759958267,,,,,
7211928,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211928,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7211928,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211928,,,,0.21883372962474823,,,,,,,,,,,,,,,-86.0,0.7841660380363464,-2.0743110179901123,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7211928,,0.0,-0.2199999988079071,,,,,,,-0.0010898972395807505,,,,0.009311080910265446,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2916964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7211931,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7211933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,-22,0,4,,,49,0,-1016,-33,0
7211933,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211933,,,,,,,32767.0,14638.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212028,,,,,,,,,,,,,,,,,,,,,,0.01370232179760933,0.00019061798229813576,,,,,,,,,,,-0.03618985041975975,0.00023448467254638672,,,,,,,,,,,,,,,,-1.5141569375991821,-0.0006577633321285248,,,,,
7212028,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212028,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7212028,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212028,,,,0.21886783838272095,,,,,,,,,,,,,,,-86.0,0.7850720882415771,-2.0736494064331055,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7212028,,0.0,-0.20999999344348907,,,,,,,-0.0002299281768500805,,,,0.00939248874783516,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2917064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7212033,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7212033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,-28,0,12,,,45,0,-1025,-45,0
7212035,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212035,,,,,,,32767.0,14636.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212128,,,,,,,,,,,,,,,,,,,,,,0.013709057122468948,0.0001591281034052372,,,,,,,,,,,-0.036200035363435745,0.00037680938839912415,,,,,,,,,,,,,,,,-1.5141297578811646,0.00014578644186258316,,,,,
7212128,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212128,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7212128,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212128,,,,0.21940988302230835,,,,,,,,,,,,,,,-86.0,0.785224437713623,-2.074105978012085,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7212128,,0.0,-0.20999999344348907,,,,,,,-2.3122498532757163e-05,,,,0.009876295924186707,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2917166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7212133,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7212135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,-25,0,-8,,,49,0,-1022,-40,0
7212135,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212135,,,,,,,32767.0,14638.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212228,,,,,,,,,,,,,,,,,,,,,,0.01369632501155138,-0.00018604518845677376,,,,,,,,,,,-0.036190278828144073,0.00026477500796318054,,,,,,,,,,,,,,,,-1.5140749216079712,-0.0002689836546778679,,,,,
7212228,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212228,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7212228,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212228,,,,0.2197449952363968,,,,,,,,,,,,,,,-86.0,0.7849934101104736,-2.0738916397094727,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7212228,,0.0,-0.20999999344348907,,,,,,,0.00040744105353951454,,,,0.011135131120681763,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2917268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7212235,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7212235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,-26,0,13,,,49,0,-1018,-40,0
7212238,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212238,,,,,,,32767.0,14637.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212328,,,,,,,,,,,,,,,,,,,,,,0.013718650676310062,0.00066185905598104,,,,,,,,,,,-0.03621877729892731,-0.00043522194027900696,,,,,,,,,,,,,,,,-1.514012098312378,0.00012327171862125397,,,,,
7212328,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212328,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7212328,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212328,,,,0.21985946595668793,,,,,,,,,,,,,,,-86.0,0.7860162258148193,-2.075298547744751,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7212328,,0.0,-0.2199999988079071,,,,,,,0.0002565411268733442,,,,0.011582312174141407,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2917366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7212333,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7212335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-26,0,8,,,49,0,-1018,-39,0
7212335,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.5999755859375,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212335,,,,,,,32767.0,14645.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212428,,,,,,,,,,,,,,,,,,,,,,0.013739650137722492,0.0002398272044956684,,,,,,,,,,,-0.03624434769153595,-0.0008830726146697998,,,,,,,,,,,,,,,,-1.513984203338623,-0.0005626026540994644,,,,,
7212428,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212428,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7212428,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212428,,,,0.21967162191867828,,,,,,,,,,,,,,,-86.0,0.7873364090919495,-2.076521873474121,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7212428,,0.0,-0.20999999344348907,,,,,,,0.0010921572102233768,,,,0.010219968855381012,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2917466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7212435,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7212435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-27,0,-8,,,49,0,-1013,-36,0
7212435,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212435,,,,,,,32767.0,14640.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212528,,,,,,,,,,,,,,,,,,,,,,0.013772280886769295,0.0005969468038529158,,,,,,,,,,,-0.03623446077108383,-3.9305537939071655e-05,,,,,,,,,,,,,,,,-1.5139691829681396,4.330091178417206e-05,,,,,
7212528,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212528,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7212528,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212528,,,,0.21959571540355682,,,,,,,,,,,,,,,-86.0,0.7890616655349731,-2.076016664505005,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7212528,,0.0,-0.20999999344348907,,,,,,,0.0005784264649264514,,,,0.010110519826412201,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2917568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7212535,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7212535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,-26,0,4,,,49,0,-1014,-41,0
7212535,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212535,,,,,,,32767.0,14636.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212628,,,,,,,,,,,,,,,,,,,,,,0.01380846370011568,0.0006191977299749851,,,,,,,,,,,-0.03623129799962044,-5.759298801422119e-06,,,,,,,,,,,,,,,,-1.5139598846435547,0.00014913547784090042,,,,,
7212628,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212628,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7212628,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212628,,,,0.2195204347372055,,,,,,,,,,,,,,,-86.0,0.7914031744003296,-2.0761783123016357,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7212628,,0.0,-0.20999999344348907,,,,,,,2.4734657927183434e-05,,,,0.010590595193207264,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2917666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7212635,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7212635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-29,0,5,,,49,0,-1022,-36,0
7212636,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212636,,,,,,,32767.0,14647.0,97.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212728,,,,,,,,,,,,,,,,,,,,,,0.013841891661286354,0.000433941138908267,,,,,,,,,,,-0.036198996007442474,0.0006205141544342041,,,,,,,,,,,,,,,,-1.5139328241348267,0.000165608711540699,,,,,
7212728,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212728,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7212728,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212728,,,,0.2193160355091095,,,,,,,,,,,,,,,-86.0,0.7929782867431641,-2.074317693710327,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7212728,,0.0,-0.2199999988079071,,,,,,,0.0004067117115482688,,,,0.0120738185942173,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2917766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7212733,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
